Row.names,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,20,21,22,23,24,25,T05_3_044,T04_1_070,26,27,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,T01_1_016,T03_1_048,T03_2_045,T03_3_085,T04_2_044,T04_3_028,T05_1_034,T07_2_060,T08_1_161,T08_2_164,T08_3_020,T09_3_077,T10_1_291,T10_2_117,T11_1_015,T11_3_146
ENSG00000169856,0,0,0,0,0,0,0,0,0,0,0,0.010291595,0,0.77186964,0.030874786,0.010291595,0,0.02058319,0,0.010291595,0,0.072041166,0.041166381,0.102915952,0,0,0.205831904,0.092624357,19.0806175,0,0,0,0.401372213,0,0.030874786,0,5.361921098,0,0.133790738,0.627787307,0,0,8.439108062,0.072041166,0.030874786,0,0.082332762,0.391080617,0.133790738,0.154373928,0.082332762,0,0.010291595,0.102915952,0,0,0,0.051457976,0.226415094,0.23670669,0.051457976
ENSG00000171490,2.499161074,0.508389262,1.26090604,2.843959732,1.180369128,1.29614094,1.21057047,0.568791946,1.019295302,2.038590604,2.516778523,1.225671141,2.406040268,1.766778523,0.790268456,1.711409396,0.863255034,1.829697987,1.731543624,3.032718121,1.099832215,0.727348993,1.220637584,1.069630872,0.59647651,0.465604027,0.644295302,1.958053691,2.559563758,0.598993289,0.943791946,1.437080537,0.51090604,2.159395973,0.430369128,1.160234899,0.581375839,0.898489933,0.780201342,1.29614094,0.651845638,0.822986577,0.42533557,2.18204698,0.951342282,1.109899329,0.833053691,0.478187919,0.737416107,0.473154362,1.200503356,1.021812081,0.689597315,1.348993289,1.05704698,0.883389262,1.343959732,1.029362416,0.646812081,0.785234899,0.90352349
ENSG00000174123,0.029850746,0,0.268656716,0.149253731,0,0,0,6.388059701,0.955223881,0,0,0.417910448,0.537313433,0,0.089552239,0.029850746,0,0.23880597,0.029850746,0.208955224,0.089552239,0,0.059701493,0.179104478,0.686567164,0.865671642,0.47761194,1.044776119,0.089552239,0.537313433,0,0.149253731,0.447761194,0.597014925,0,0.089552239,0,6.567164179,0,0.089552239,0,0,0.388059701,0.059701493,0.23880597,0,0.268656716,0.507462687,0.059701493,0.179104478,0.358208955,0,1.492537313,2.029850746,0.776119403,0.328358209,15.40298507,0.179104478,0.089552239,0.567164179,2.119402985
ENSG00000176046,0.437076815,2.622460892,15.99533038,1.554984824,0.941396218,3.168806911,3.303292085,0.369834228,1.756712585,0.428671492,4.866682232,0.554751343,0.151295821,1.773523231,0.277375671,0.361428905,0.344618258,6.295587205,0.487508756,0.529535372,0.6472099,1.529768854,1.151529302,1.277609152,2.588839598,0.042026617,0.529535372,1.52136353,1.328041093,0.420266169,1.302825123,1.37006771,0.294186318,1.529768854,0.310996965,0.840532337,0.151295821,0.554751343,0.899369601,0.260565025,0.67242587,4.740602382,1.966845669,1.52136353,0.74807378,2.740135419,0.521130049,0.453887462,1.059070745,0.176511791,1.672659351,1.529768854,1.252393182,0.706047163,0.395050198,0.689236516,1.277609152,0.706047163,0.815316367,0.445482139,0.554751343
ENSG00000176659,0,0,0,14.76718404,0,0,0,0,0,0,0,0,0,0,0,0.079822616,0.558758315,0.079822616,0.079822616,0,0.079822616,0.079822616,0.558758315,1.915742794,1.436807095,5.348115299,1.197339246,0.399113082,0.558758315,0,0.239467849,2.953436807,0,0.239467849,0,0.239467849,0,0.239467849,0.399113082,0,2.713968958,0,0.079822616,0.239467849,2.953436807,1.11751663,0.159645233,2.474501109,0.798226164,1.596452328,0.478935698,0.079822616,1.197339246,0.638580931,1.11751663,0.319290466,2.953436807,0.87804878,2.634146341,1.596452328,0.159645233
ENSG00000177992,0.590163934,0,0,0,0,0,0,0,0,0,0.68852459,0.68852459,0,0,0.491803279,0.393442623,0.098360656,0.590163934,0.196721311,0,0,0,0,0,0.098360656,0,3.836065574,0.098360656,1.180327869,0,0.098360656,4.819672131,0.885245902,0,0,0,0,0,0,1.081967213,1.672131148,0,0,1.967213115,0.393442623,0,0.786885246,3.147540984,0.196721311,3.93442623,0.393442623,0.590163934,0.295081967,1.081967213,1.37704918,2.557377049,0.393442623,3.93442623,0.196721311,0,1.081967213
ENSG00000182253,0.253867748,0.696346021,1.805416249,6.43817486,2.208861221,2.184957106,1.776569933,3.277990396,2.288743325,1.57343539,3.121151163,0.649647266,1.119559797,0.221894734,1.606618739,0.82605358,1.038870802,5.688674963,0.45357301,0.717930327,0.453976455,1.382505057,0.831399226,4.677440142,1.759625244,0,0.252153107,1.543177017,1.095554821,0.42361722,0.827062192,1.099387548,0.383272723,0.897665062,0.796803819,1.468337975,0.151291864,0.774513485,0.119117128,1.069129175,1.059043051,0.887578938,1.131663146,2.595664087,1.48982142,1.573031945,0.919854536,0.962317119,0.69866583,0.229055883,3.811243787,0.433703345,1.359004387,0.638249945,0.320839614,0.988036736,1.489619697,0.526293966,1.407518645,1.886105243,0.691605543
ENSG00000188505,0.084705882,0.423529412,0,72,6.183529412,12.96,0.169411765,0,0,7.538823529,0,0,0.508235294,0,2.202352941,0,36.50823529,0,4.235294118,0.762352941,0.254117647,0.592941176,5.336470588,0.254117647,1.101176471,0,0.084705882,0.169411765,1.863529412,3.303529412,0,0,0,3.557647059,0,1.101176471,0,0.338823529,0,0,3.472941176,0.254117647,0.169411765,0.508235294,0.169411765,0.338823529,0.508235294,3.642352941,1.524705882,0,0.254117647,1.270588235,0.254117647,0,2.88,1.524705882,4.404705882,1.270588235,2.287058824,0,0.847058824
ENSG00000189423,0.559849439,0.594114975,0.133544285,0.222135196,0.620915135,0.370583378,0.583373428,0.073445329,0.154087494,0.492875893,0.1610695,0.258710164,0.202854119,0.073203644,1.201683738,0.551873841,0.258737018,0.192837626,0.23993931,0.254064445,0.133705409,1.127056838,0.802527844,0.303368146,0.569275147,0.629535227,2.113104016,0.423592913,1.107453515,0.290182897,0.589120155,2.426005286,1.110649125,0.757601323,0.365427435,0.479126712,0.185748205,0.735983959,1.712981384,0.439597819,0.215233752,0.17814856,0.263946668,0.782897667,0.592906551,0.192139425,0.246894462,0.414220913,0.974392599,4.095832503,0.901967717,0.783971821,1.398683713,4.087910612,0.921221941,2.045835077,0.129086543,1.000628828,0.443679607,1.658092077,1.306198992
ENSG00000197826,0.701298701,0,0,0,0,0,0,0,0,0,0.623376623,0.155844156,0,0,0,0.155844156,0,0,0,0,0,0.311688312,9.584415584,0,0,2.805194805,0,0,0,0,0,0,1.714285714,0,0,0.077922078,0,0.233766234,4.12987013,0,0,0,0,0,0.857142857,0,0,1.168831169,0.935064935,9.428571429,2.415584416,0,0.623376623,5.142857143,3.272727273,0.857142857,0,1.246753247,0.779220779,0,0.311688312
ENSG00000197888,24.43021314,0,0,0,0,0,0,0,0,0,0,0.353599843,0,0,0.050514263,0.101028527,0,0,0,0,0.15154279,0,0,0.050514263,0,1.262856582,0,0,0,0,0,1.304278277,0.101028527,1.363885108,0,2.945486691,0,0.050514263,0,0,0,0,0,0,0.30308558,0,0.15154279,0,0.15154279,0,0.30308558,0.050514263,0.656685422,13.2978798,6.304180055,0,1.854378604,0.30308558,5.393913031,0,0.202057053
ENSG00000198074,0.107068769,1.793401887,0.053534385,0,0.695947001,49.49253865,0,0,0,2.51611608,0,0,0,0,0.133835962,0,8.479846535,0,0.321206308,0.160603154,0,0.240904731,0.883317347,3.292364658,25.68874217,0,0.401507885,0.481809462,0,0.428275078,0.026767192,0.722714193,0,0,0,0.107068769,0,0,0,0.160603154,0.053534385,0,0.374740693,0,0.026767192,0,18.46748901,0.240904731,0.133835962,0.3479735,0.107068769,0.80301577,2.676719234,0.053534385,0.615645424,0.080301577,0,0.080301577,9.341750128,0.080301577,0.187370346
ENSG00000198881,1.206703911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603351955,0.603351955,0,0,0.603351955,0,0,0,0.804469274,0.201117318,0,0,2.011173184,1.810055866,0.603351955,0.804469274,3.418994413,0.402234637,0,0,0,0,4.022346369,0,0,7.843575419,0,0,0,2.413407821,0.201117318,0,0,0.201117318,1.407821229,0.603351955,1.206703911,0,0.804469274,1.005586592,0,1.005586592,0.603351955,0.402234637,1.206703911,1.810055866,2.212290503
ENSG00000199347,1.319987989,6.605945351,28.43318987,5.643879492,1.201080973,0.840756681,0.837153438,3.242918627,49.60464418,2.402161946,8.161345211,2.039435492,5.284756281,6.365729156,1.307977179,15.73175858,14.64718246,0,9.486137524,2.155940346,1.318786908,0.35792213,2.161945751,0.218596737,0.060054049,1.677910119,1.45691122,0,0.350715644,0.600540486,3.959963968,1.310379341,0.960864778,0.480432389,0.960864778,0.359123211,0.472024822,4.918426584,5.76518867,1.080972876,0.240216195,0.240216195,0,5.640276249,0.960864778,1.664698228,0,0,0.118907016,0.562105895,0.593334001,0,0.237814033,0.117705935,0.109298369,0,0.344710239,0.236612952,0.578921029,0,0
ENSG00000199568,1.280378894,6.118261134,12.64940216,1.87391388,0.547928035,0.515696974,0.339231916,2.288405323,10.00145935,4.911852525,7.468903741,0.907465519,5.914238519,3.887227099,0.972733418,9.518960369,4.176823181,0.096693183,4.889451938,1.075228191,1.320990031,1.567718802,1.295849803,0.290079548,1.295527493,0.424160761,1.466674426,0.145039774,0.950816296,0.386772731,3.295142511,1.448141566,2.045705435,0.276220192,2.376557275,0.3706572,2.084060397,1.956425396,4.173116609,0.797074136,0.241732957,0.660736748,0.367595249,4.152005264,0.136982009,0.836557186,0.128924244,0.096693183,0.216270419,0.6774969,0.730839306,0.757429931,0.257848487,0.112808713,0.467350383,0.177270835,0.419003792,0.625443737,0.716657639,1.408819672,0.614968642
ENSG00000200320,2.269405583,3.040839855,3.390639204,1.765558832,0.908919584,0.236259229,0.548943529,0.434605237,7.468106334,1.01308117,3.596767399,1.881094384,3.673591557,3.781544465,2.251247145,5.120679334,1.92299847,1.253131721,1.662993592,1.386626167,1.247943596,0.763252999,1.991441811,1.643637895,1.652816886,0.053278052,1.065361506,0.178192138,1.880695297,0.312883844,1.818637341,3.146996874,1.808261091,0.715562158,0.987938718,1.073143693,0.25222269,0.783007782,1.039221338,1.507549387,0.416646343,1.403786888,0.449970069,3.443119083,0.496862736,0.503248121,0.471919828,0.124315456,0.391503891,1.162339534,1.351107465,0.548145356,0.922887613,0.535374587,0.683834778,0.299913531,1.025652396,0.600026606,2.623195796,0.669467663,1.253730351
ENSG00000201098,0.20132181,1.903406202,22.09031012,1.024911032,0.366039654,0.036603965,0.109811896,0.622267412,5.435688866,1.116420946,3.84341637,0.329435689,3.312658871,2.104728012,0.512455516,2.56227758,1.555668531,0.420945602,1.189628876,0.219623793,0.091509914,1.171326894,0.219623793,0.457549568,0.841891205,0.164717844,0.439247585,0.018301983,1.189628876,0.054905948,1.555668531,0.475851551,0.67717336,0.054905948,0.713777326,0.054905948,13.39705135,1.006609049,1.061514997,0.40264362,0.018301983,0.457549568,0.164717844,2.324351805,0.073207931,1.500762583,0.256227758,0.475851551,0.970005084,1.921708185,2.342653787,1.409252669,0.695475343,0.20132181,0.256227758,0.20132181,0.366039654,0.091509914,0.036603965,0.860193188,0.109811896
ENSG00000206811,2.022058824,5.797058824,5.772058824,0,0.080882353,1.252941176,0.842647059,0,19.51617647,3.469117647,4.702941176,0.980882353,5.035294118,5.047058824,1.311764706,4.167647059,3.575,1.011764706,0.994117647,0.760294118,1,0.388235294,1.307352941,1.489705882,2.316176471,0,0.705882353,0.582352941,2.410294118,0.732352941,1.519117647,1.425,1.025,0.582352941,0.735294118,0.072058824,0.220588235,0.257352941,0.022058824,2.327941176,0.280882353,0.961764706,0.436764706,2.717647059,0.438235294,0.572058824,0.042647059,0,0.097058824,1.3,1.882352941,3.702941176,1.594117647,0.673529412,0.586764706,0.5,2.852941176,1.697058824,2.027941176,0.413235294,0.604411765
ENSG00000207088,0.589809404,1.582655235,5.773578723,0.655343782,3.014581399,1.703893834,0.327671891,0.065534378,11.00977554,5.439353394,2.883512643,1.179618808,4.325268964,1.11408443,1.334279941,3.33701054,1.547922014,0.917481295,1.638359456,0.655343782,1.245153187,1.376221943,1.966031347,1.805472121,3.767571405,0,1.174376058,0.423352083,2.162634482,0.87488395,1.11408443,1.805472121,1.310687565,0.589809404,0,0.065534378,1.376221943,1.016438207,0.633062094,0.983015674,0.136311507,1.224837529,0.131068756,3.766916061,0.983015674,0.393206269,0.851946917,0.393206269,0.73464038,1.743869805,1.580033859,1.116705805,0.655343782,0.393206269,0.332259298,0.541969308,1.387362787,1.188793621,2.883512643,1.180274152,0.851946917
ENSG00000207165,0.937613238,4.169525305,3.984720377,0.509844184,1.251781616,0,0.526694045,1.850767001,21.42650079,11.82099287,0.820751298,0.333735958,6.171397512,2.546503201,1.264283126,1.700205339,1.515943955,0.831078633,0.711498973,0.673994444,0.667471917,0,0.473426742,1.012622297,2.31821476,0.48701534,2.196460925,0.421790071,1.31211499,0.841405967,0.56637275,1.522466481,0.28807827,0.047831864,1.18546926,0.154366469,0,1.132745501,1.000120788,1.339292185,1.220799613,1.440934896,0.199480614,1.197427226,0.316886097,0,0.036960986,0.065768813,0,1.232214036,2.937854813,0.814772315,1.83119942,0.714760237,1.045778476,0.415811088,2.488887547,1.585517575,2.255707211,1.059910617,2.64379756
ENSG00000208892,2.918918919,2.189189189,3.891891892,2.675675676,1.702702703,0,0,0,43.54054054,16.05405405,11.18918919,5.837837838,3.648648649,4.135135135,2.918918919,9.972972973,0.243243243,2.432432432,4.135135135,1.216216216,1.702702703,1.702702703,5.108108108,0.972972973,1.216216216,0,3.405405405,1.216216216,1.216216216,0.243243243,0.486486486,1.459459459,4.621621622,1.216216216,0,0,0,0.972972973,1.216216216,2.432432432,0.243243243,0.243243243,0.972972973,3.162162162,0,0,0,0.243243243,0.486486486,1.216216216,2.918918919,1.216216216,1.945945946,0.972972973,0.486486486,0,0.72972973,0.72972973,0.972972973,0,0.972972973
ENSG00000224506,0.784929663,0,0,0,0,0,0,0,0,0,0.280959163,0.304489493,0,0,0.182974655,0.035119895,0,0,0,0,0,0.140479582,0.035119895,0,0,2.177433516,3.158332195,0,0,0,0,0,5.145415878,1.178974889,0,1.302596921,0,0.297816713,0,0.105359686,0,0,0,0,0.035119895,0,0,0.035119895,0.256024038,10.54264141,2.539519638,0,0.140479582,1.571264121,0.175599477,5.576688194,0,0.525042437,0,1.123836653,0.112734864
ENSG00000225647,0,0,0,0,0,0,4.695652174,0,0,0,0,0,0,0,0.313043478,0,0,0,0,0,0,0,0,0.313043478,0,0,0.313043478,0,0,0,0,0,0,0.313043478,8.452173913,0.626086957,0,0.313043478,1.565217391,0,0,0,0.313043478,0,0,0,1.252173913,9.704347826,0.939130435,6.260869565,0.939130435,0,1.87826087,0,1.565217391,0.626086957,0.626086957,0.313043478,0,0,0
ENSG00000226091,2.087205488,0.112520131,0.558305995,0.544885177,0.17178646,0.053683269,0.107366537,0,0,0.042946615,0.042946615,0.42946615,0.139683865,0,0.032209961,0.12991351,0.907676707,0.25767969,1.15193558,0.097488816,0.461676111,0.354309574,0.161049806,0.075800775,0.332836266,2.544586937,1.469418431,0.537154787,0.676409186,0.891142261,0.34357292,0.544455711,1.084402028,0.397256188,0.128839845,0.246943036,1.181031912,0.043161348,0.194977632,0.644199225,0.991744706,0.225469729,0.032209961,0.180053683,1.903393976,0.322099612,0.161049806,0.383835371,0.407992842,2.543191172,0.441920668,1.770366836,1.582260662,2.540507009,2.391804354,2.419719654,0.141294363,3.618252311,2.041574709,0.203996421,0.769710707
ENSG00000226599,0,0,0.537313433,0.358208955,0,0,0,0,0,0,0,1.074626866,0,0,0,0.179104478,0.179104478,0.179104478,0.537313433,0,0,0,0.895522388,0.358208955,0.179104478,0,0.358208955,0.179104478,0,1.970149254,0,1.074626866,3.223880597,0,5.014925373,0.358208955,0,3.223880597,0,0,1.432835821,0,0.179104478,0,0,1.074626866,1.970149254,1.611940299,0.179104478,4.119402985,0.71641791,0.358208955,0.537313433,0.895522388,0,1.074626866,0.71641791,1.791044776,1.791044776,1.074626866,1.074626866
ENSG00000226721,0,2.634198491,0,0.130427036,0,12.18744432,0,46.82544396,11.11837026,0,0,7.536972145,0.427629625,0,0.553780365,2.798835897,0,2.57860664,0,5.345370315,1.710518501,5.257706242,0.295064441,0.130427036,0.641444438,0,0.350656293,1.924333314,0.85525925,0,0,2.694066639,0,1.344895171,0,1.592920354,0,0,0,0.85525925,0,1.069074063,1.806735167,3.048999228,0.641444438,0,0.641444438,1.710518501,0.211676664,0,2.426798123,0,1.704104057,2.726138861,1.201639247,0.427629625,2.67054701,0.850982954,0,2.914295896,2.330581458
ENSG00000228590,0.110429448,0,0.220858896,0.331288344,0,0,0,0,0,0,0,0.552147239,0,0,0,0,0.220858896,0,0.220858896,0,0,0,0,0,0,0,0.993865031,0.441717791,0,0,0,0,0,0.331288344,0,0.220858896,0,3.202453988,0,1.104294479,0,0,0.441717791,0,0,1.435582822,0.110429448,5.521472393,0,0.883435583,0,0,0.993865031,0.331288344,0.220858896,0.552147239,17.22699387,0.220858896,0,0.662576687,1.104294479
ENSG00000229953,0.559631887,0,0,0,1.007337396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132073125,0,0,0,0,0,0,0,0,5.307548812,0.111926377,1.643079219,0,0.223852755,0,0,0,0.354806616,0,0,0.682750902,0,1.790822037,0,0,0.564108942,0,0,0,0.223852755,0,0,0.561870414,2.29896779,3.362268375,0.783484641,0,0.231687601,1.431538366,0,14.23927372,0.335779132,1.852381545
ENSG00000230246,0.345069973,0,0,0.345069973,0,0,0,0,0,0,0.460093297,0.460093297,0,0,0.115023324,0.230046648,0,0.575116621,0,0,0.115023324,0,0.230046648,0,0,0,2.070419835,0,2.645536456,1.38027989,0,0.575116621,7.016422775,0,0,0,0,0,0,0,0,0,0,1.265256566,0.230046648,0,0.345069973,4.503163141,0,1.658636335,0.805163269,0.115023324,0.575116621,2.234903189,0.690139945,2.755958847,0.679787846,4.855134513,0,0.575116621,1.023707585
ENSG00000230657,0,0,0.805279052,0.402639526,0.402639526,0,0,0,0,0,0,0.201319763,0,0,0.100659881,0.402639526,0,0.402639526,0.201319763,0.100659881,0.805279052,0.201319763,0.201319763,0.100659881,0.805279052,0,1.40923834,0.402639526,0.201319763,0.22044514,0.603959289,0,0,0.100659881,0.301979644,0.402639526,0,0.301979644,0.402639526,0,0,0,0.100659881,0.301979644,0.301979644,1.702158595,0.603959289,1.610558103,0.301979644,0.301979644,3.062073594,1.509898222,3.019796443,0.503299407,0.603959289,5.032994072,3.234201991,2.919136562,1.006598814,3.422435969,2.112850912
ENSG00000231500,2.300654491,0.482909228,1.710373162,3.498468972,1.34523524,0.376246445,1.211390193,0.578562177,1.026967755,1.734422095,2.660241236,1.166363979,1.752882843,1.629763904,1.635746839,1.416759072,0.758691704,2.379869787,1.345815029,2.760785389,1.239756708,0.822191002,1.775136895,3.055682418,0.474903197,0.283726827,0.67538704,1.64746599,3.027858685,0.374994346,1.355720796,0.914093822,0.642764623,2.723771374,0.410170305,1.166363979,0.360209711,1.321155467,0.774086968,1.576534284,0.993660693,0.826508584,0.582873591,1.830031868,0.496521948,1.176232738,0.99488812,0.203543159,0.583465716,0.381791454,1.394579036,0.916542508,0.957861769,0.972054278,0.897440291,0.763564404,1.620937532,0.774043793,0.513971148,0.911003667,0.954179488
ENSG00000234810,0,0,0,0,0,0,0,0,0,0,0,5.283276451,0,0,0,0.122866894,0,0.245733788,0.122866894,0,0,0,0.122866894,0.122866894,0,2.33447099,1.105802048,0.245733788,0,0,0,0.982935154,0,0.737201365,21.87030717,0.245733788,0,0.737201365,0.245733788,0,0,0.737201365,0.245733788,0.122866894,0,0,0.737201365,2.33447099,0,0.860068259,0,0,0.860068259,0.982935154,0.122866894,0,0.491467577,0,0,0,0
ENSG00000236095,0.177631579,0.592105263,0.177631579,0.118421053,0.059210526,0,0,0,0,0,0.414473684,0.414473684,0,0,0.769736842,0.355263158,0,0.473684211,0.414473684,0,0.473684211,1.539473684,0.769736842,0.947368421,0.236842105,1.480263158,0.947368421,0.592105263,1.539473684,1.539473684,0.177631579,0.888157895,0.947368421,0.236842105,1.598684211,0.710526316,0,0.532894737,0.947368421,0,0.710526316,0.236842105,0.296052632,0.888157895,0.414473684,1.421052632,1.184210526,1.361842105,0.355263158,1.776315789,1.776315789,2.427631579,1.184210526,1.065789474,1.480263158,1.125,0.651315789,1.125,1.421052632,1.717105263,1.243421053
ENSG00000237359,0.224299065,0.411214953,0.747663551,0,0.261682243,0,0,0,0,0,0.074766355,0.373831776,0,0.897196262,0.074766355,0.747663551,0.14953271,0.373831776,0,0,0.224299065,0.112149533,0.485981308,0.672897196,0.261682243,0.934579439,0.485981308,0.336448598,0.14953271,0,0,0,0.635514019,0.411214953,2.242990654,0.448598131,0,0.411214953,0.112149533,0,0.934579439,0.373831776,1.271028037,0.336448598,0.14953271,1.869158879,1.308411215,2.392523364,0.971962617,3.925233645,1.570093458,0.14953271,1.869158879,2.392523364,1.271028037,2.355140187,1.495327103,1.570093458,0.523364486,1.719626168,1.38317757
ENSG00000239440,0.106824926,0,0,0,0,0,0,0,0,0,0.213649852,0,0.267062315,0,0.106824926,2.243323442,0,0,0,0.106824926,0,0,0.160237389,0,0,0,7.264094955,0,5.181008902,0,1.869436202,0,4.486646884,0.053412463,0,0.053412463,11.96439169,0,0.427299703,1.762611276,0,0,0,0,0,0,0,0.908011869,0,1.495548961,0.106824926,0,0,0.213649852,0,0.106824926,0,0.106824926,0,0,0
ENSG00000240602,0.118811881,0,0,0.178217822,0,0,0.118811881,0,0,0,0.059405941,0.297029703,0,0,0.118811881,0.059405941,0,0.415841584,0,0,0,1.544554455,1.069306931,1.128712871,0,0,0.178217822,0.059405941,0.415841584,0,0.415841584,0.356435644,6.95049505,0.118811881,1.188118812,0.534653465,3.326732673,0.237623762,1.188118812,0.118811881,0,0,1.188118812,0.534653465,0.831683168,1.603960396,0.356435644,0.178217822,1.425742574,4.277227723,0.594059406,0.178217822,0.594059406,3.504950495,0.237623762,1.00990099,0.059405941,0.891089109,0.475247525,2.079207921,0.891089109
ENSG00000242265,1.523995318,1.703082325,34.28287163,13.41396801,1.899726883,0.635583301,3.48692938,0.00702302,0.203667577,1.102614124,3.132266875,6.23995318,0,4.463129146,0.891923527,1.183378853,0.614514241,0.319547405,1.815450644,1.039406945,0.231759657,0.249317206,3.690596957,9.582910652,0.70932501,0.263363246,0.042138119,2.173624659,0.365197035,0.165040968,0.084276239,0.161529458,0.084276239,6.731564573,1.246586032,3.44127975,0,3.195474054,0.375731565,0.00351151,3.314865392,0.035115099,0.653140851,0.119391338,2.134998049,0.235271167,2.0472103,0.561841592,0.438938744,0.01755755,1.334373781,0.091299259,0.895435037,0.02809208,0.277409286,0.249317206,0.256340226,1.411627,2.703862661,0.68123293,0.179087007
ENSG00000244107,0,0,0.662983425,0,0,0,0,0,0,0,0.26519337,0.26519337,0,0,0.066298343,0.596685083,0,0.198895028,0.132596685,0,0,0.53038674,0.26519337,0.53038674,0,3.182320442,1.259668508,0,2.386740331,0,0,0.331491713,4.574585635,0,0,0.066298343,1.325966851,0.26519337,1.060773481,0,0,0.928176796,0.397790055,0.331491713,0.397790055,0,0,0.066298343,0.662983425,3.182320442,1.325966851,0,0.994475138,2.784530387,0.53038674,3.182320442,0,1.723756906,1.325966851,2.718232044,0.994475138
ENSG00000249784,0,28.28571429,20.57142857,0,0,0,20.57142857,0,187.7142857,0,5.142857143,0,0,12.85714286,2.571428571,7.714285714,10.28571429,0,5.142857143,2.571428571,0,0,10.28571429,0,0,0,0,0,5.142857143,0,0,0,0,0,0,0,0,0,0,5.142857143,0,0,0,5.142857143,5.142857143,0,0,0,0,0,2.571428571,0,0,2.571428571,2.571428571,0,2.571428571,5.142857143,0,0,0
ENSG00000249816,0.368488638,0,0.23449277,0.334989671,0,0,0.435486572,0,0,0.736977277,1.205962816,0,0.033498967,0,0.133995868,0.301490704,0,1.105465915,0.033498967,0.23449277,0,0.401987605,0.133995868,0.066997934,0.133995868,1.473954553,5.326335771,0,1.875942158,0,0.033498967,2.512422534,2.378426665,0.200993803,0,0.133995868,0,0,0.334989671,0.167494836,0.133995868,0.870973145,0.837474178,0.937971079,2.713416336,0.401987605,0.736977277,2.032047345,0.870973145,1.942940093,1.942940093,0.133995868,0.870973145,3.115403942,0.066997934,2.545921501,0.066997934,0.368488638,0.066997934,0.334989671,0.569482441
ENSG00000250493,0.592941176,0,0,0,0.084705882,0,0,0,0,0.762352941,0.508235294,0.592941176,0,0,0,0,0,0,0.338823529,0,0.169411765,0.338823529,0.423529412,0,0,7.115294118,5.590588235,0.254117647,3.049411765,0,0,3.811764706,2.795294118,0.084705882,0,0.169411765,0,0.338823529,0,0,0.084705882,0,0,0.084705882,1.016470588,0,0.423529412,2.117647059,0.254117647,1.863529412,0.254117647,0,0.677647059,1.863529412,0.254117647,1.185882353,0.084705882,1.863529412,0.254117647,0.508235294,0
ENSG00000251244,0,0,0,0,0,0,0,0,0,1.190082645,0.297520661,0,0,0,0,0,0,0.495867769,0,0,0,0,0.198347107,0,0,0,0,0.198347107,3.867768595,0,0,0,0,0.892561983,0,0.396694215,0,3.966942149,2.578512397,0.099173554,0.198347107,0,0,0,0,1.58677686,0.297520661,1.685950413,0,0,11.00826446,0.198347107,0,0,0,0.297520661,0.991735537,0.396694215,0.198347107,4.760330579,2.380165289
ENSG00000252947,2.482758621,4.965517241,12.66206897,2.482758621,0.248275862,0,1.24137931,10.42758621,11.42068966,0,8.937931034,2.482758621,13.15862069,1.737931034,0.993103448,8.937931034,2.731034483,0.744827586,5.95862069,3.227586207,1.986206897,2.482758621,2.482758621,0.993103448,1.986206897,0,0.496551724,0.248275862,0.248275862,0.744827586,1.737931034,1.24137931,0,0.248275862,0,1.737931034,0,1.986206897,4.220689655,2.482758621,0,0.744827586,0.496551724,4.965517241,0,2.979310345,0.744827586,0,0.496551724,2.482758621,1.489655172,1.489655172,1.489655172,1.24137931,0.248275862,0,1.489655172,0.248275862,0,0,0
ENSG00000255750,0.537122356,0,0.484491193,0.183213346,0.11493508,0.995724706,0,0,0.665997582,0.549355545,0.068847251,0.432429015,0.036130582,0.048648264,0.136272038,0,0.101279427,0.076244063,0.178661462,0,0,0.284492773,0.335701472,0.097012036,0.69558483,0,1.240957476,0.285346251,0.982353545,0,0.796579765,1.739104322,3.966398242,1.680498811,0,0.284492773,0.056898555,3.712915182,0.028449277,0.483068729,1.540243874,0,0.464292206,0.085347832,0.577804822,0,0.3149335,0.283923788,0.542812211,0.174678563,1.150204282,0.786622518,1.960155207,1.806244616,1.355892557,0.959025138,0.319485384,0.170695664,1.236121099,0.013086668,7.001367146
ENSG00000256108,0.133333333,0,1.6,0.133333333,0,0,0,0,0,0.266666667,0.533333333,0,0,0,0.933333333,0.4,0.266666667,0.266666667,1.066666667,0.666666667,0.8,0,0.133333333,0.133333333,0.266666667,0.4,1.2,0.8,0.533333333,0.8,1.6,0.133333333,0,0.933333333,0,0.133333333,0,0.4,0,0.666666667,0.933333333,0.8,0.933333333,0.666666667,0.666666667,0.533333333,1.066666667,0.666666667,3.6,0.533333333,3.2,2.266666667,3.6,0.666666667,1.6,2.133333333,1.066666667,1.2,0.4,1.466666667,0.4
ENSG00000256234,0.514285714,0,0,0,0.6,0,0,0,0,0,0,0.428571429,0,0,0.171428571,0,0,0,0.171428571,0,0.085714286,0,0.428571429,0.171428571,1.028571429,0,1.885714286,0,1.971428571,0.857142857,1.285714286,0.6,3.171428571,1.457142857,0,0.085714286,0,0.942857143,0,0,0,0,0,0.085714286,0.428571429,0,1.8,0.257142857,1.628571429,0.085714286,0.514285714,0.257142857,2.657142857,1.2,1.885714286,1.971428571,0.514285714,0.428571429,0.685714286,0.342857143,9
