"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X17","X19","X20","X21","X22","X23","X24","X25","T05_3_044","T04_1_070","X26","X27","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X41","X42","X43","X44","X45","X46","X47","T01_1_016","T03_1_048","T03_2_045","T03_3_085","T04_2_044","T04_3_028","T05_1_034","T07_2_060","T08_1_161","T08_2_164","T08_3_020","T09_3_077","T10_1_291","T10_2_117","T11_1_015","T11_3_146"
"ENSG00000145198",0.650610542741035,0,0.0120392492392614,0.0707730749505546,0,0,0,0.398827271889739,0.0475656831506773,0,0.223543354367941,0.254276482153513,0.313845748848865,0,0.973565101927306,0.0592160425191079,0.0592160425191079,0.0358204758541298,0.0592160425191079,0.740185896543018,0.0120392492392614,0.642888695609904,0.461628059043423,0.082238261074325,0.127209020109511,0,2.60563470390594,0.274407437815646,0.954976075289059,0,0.0120392492392614,0.380370367773917,1.11423672271491,0.0239788635923723,2.99798365446606,0.13823604190651,0,0.0707730749505546,0.0120392492392614,0.313845748848865,0.160040412827861,1.28271313142074,0,0.264377071801808,2.59566900645989,0.104898857763413,0.0592160425191079,0.274407437815646,0.904201508167009,2,1.25765120943015,0.192141256234817,0.521808771985758,1.68736102035999,1.22699065649363,1.53299251062004,0.0707730749505546,0.85825889072599,0.371052605565976,0.323539144741823,1.03974617894173
"ENSG00000145734",1.44574546091169,0.919226132304806,1.11013835384598,1.19468907133385,1.15755413785897,1.15001105507137,1.34297646790263,1.3128929242545,0.430640369936794,1.28216868512446,1.3068001987455,1.25289010680807,1.27732999952149,1.30068163413125,1.1085825615099,1.4146062019076,0.895062986074601,0.956891721447168,1.37955839475212,2.1648292790809,1.21579732381606,1.5842785819803,0.929836760339735,0.86956997260441,0.636823736880493,0.641134759845147,0.913000368472225,1.13327612923015,1.12560469466545,0.870488237006646,0.733866716590574,1.42214114976373,0.664617840266834,1.07710909899546,1.02939527366256,0.965511999285468,0.339406759403861,1.3904825459747,0.711492771019329,1.26969340965195,0.507029053580441,1.21724174457377,0.980899879516422,1.60263152711856,0.985145323325698,1.07949357330624,1.08028752332087,0.660376522306354,0.790271259892209,0.844553298004799,1.25077586611967,0.797048529555547,1.08028752332087,1.02527825140647,1.16655408351569,0.864048079191347,1.04980597553414,1.04655960596268,0.810508296969277,1.25570428351169,0.771713696193296
"ENSG00000151320",1.25387549329394,0.0648691472961264,0.0219487345761417,0.237380461159392,0.917730563778822,0.173447512487771,0.316470562407387,0.192926627209971,0,0.676150787208002,0.166895587450928,0.703571069995902,0.849816050775654,0.605229498438471,0.451984398558617,0.92939051360921,0.160313771384654,0.374489127153799,0.44116526224236,0.560940544997499,0.249833967469308,0.397058634901466,0.494467395947445,0.694488759598252,0.322378547056838,0.430264377034904,1.39511341034666,0.657576719121554,1.46086438657673,0.173447512487771,0.310538284435105,1.96816598962577,1.6132170828184,0.560940544997499,0,0.890151846897131,0.590617063527766,0.322378547056838,0.385818015223643,2.04163000756709,0.6387603957054,0.120179551235229,0.173447512487771,0.629259396295421,0.703571069995902,0.882174402334884,0.3801646912948,0.703571069995902,0.699037061857232,2.59418233513005,1.50828288580885,0.0858598262809199,0.585713176220072,1.18745217777705,0.787115645329671,1.24767959704375,0.530640730939925,0.619695413107871,0.765594975077789,2.08745079520564,0.804103991267142
"ENSG00000153339",0.96012088699951,0.722874286119315,0.882599191548447,0.552677800101139,0.671812237181784,0.391593451223409,0.647350349653616,0.581313312829925,0.318224076605012,0.818828872871252,0.694161355095954,0.707744533812296,0.726215013701711,0.777030850776337,0.766669223403128,0.720196122870158,0.680449072327022,0.874402135440468,0.987858002998798,0.752665948728368,0.68433601944562,0.426185462540514,1.05093623060385,1.06736120472768,0.847749841508099,0.893040563818167,0.709433473991139,1.19013770086396,1.25405705315805,0.714488464421304,0.397891593724097,1.10381459360347,0.679828945295552,0.916334089188398,1.07042674885444,0.857394782876563,0.422586262678333,0.550794881187283,0.506795283069269,0.897492406953592,0.545131334553499,1.03202937472901,0.755562511826974,0.770007290542183,1.11207412749057,1.25289937914816,1.15507106427031,0.759888332316955,0.807471563770483,0.979343550070019,1.20967347134797,1.18654060962436,1.35334418383322,1.49516994036017,1.5098210543227,1.16216771019253,1.55256358775035,1.13982054326376,1.06036372266694,0.932621089972135,0.984806953242548
"ENSG00000153993",0.845898406212404,0,0.00770009515126722,0.187946047561493,0,0,0.125620238765356,0.459022129971793,0.273469536523462,0.0380959661348952,0.0604798450470029,0.442073054852542,0,0.0530570734189663,0.317503371135538,0.0604798450470029,0.125620238765356,0.0530570734189663,1.39628464182443,0.623406548110868,0.0455959134916315,0,0.311294512958024,0.0752117907740306,0.317503371135538,0.36023291929088,1.72063867982015,0.720313286523748,1.78254072819236,0.0970314288115448,0.3481530676965,0.965381037474444,1.5036478936556,0.174326692883889,0,0.378165140632068,0.174326692883889,0.4757743948838,1.26430275612938,0.0380959661348952,0.0752117907740306,0.082521731607327,0,0.0153593121081665,0.0229780797749927,0,0.0897948219586257,0.4757743948838,0.710910335072085,3.6383468434125,1.33945014554797,0.540903441376428,0.925288128225657,1.93165466764302,0.424922487974175,1.35462501239816,0.75274922756273,0.720313286523748,1.71359381049876,0.1674684971477,0.854463949390507
"ENSG00000156218",0.372207851884856,0.280698501972489,0.0836040478919418,0.318001609488913,0.407245931730862,0,0,0.866579206353333,0.0781786763298901,0.141974173464414,0.0997588110164212,0.64230602650607,0.354364449728182,0.470733346646922,0.162627483349505,0.495366158924455,0.0171128928290008,0.470733346646922,0.0114311197294362,0.441453196479735,0.515577019754379,0.299470618551451,0.256884563407288,0.152337787279579,0.649640225843744,0.634934351855289,0.692879275555189,0.162627483349505,0.415874087241937,0.495366158924455,0.0507414926128507,0.802222353502803,1.41712805920984,0.285414480090337,0.266457360626021,0.445672634109433,0.685762163378781,0.376634431746219,2.81512162170888,0.182989291795792,0.285414480090337,0.304125728870972,0.0114311197294362,0.167744940754903,0.454074667202007,0,0.0227723771245454,0.454074667202007,0.682190397523423,0.115734680441385,1.24381931508907,0,0.110429023141564,4.09430997988861,1.18950354700052,0.445672634109433,0.428720331098775,0.349868902010537,1.29616413735372,0.398565865305907,0.0836040478919418
"ENSG00000164972",0.627549413989067,0,0,0.184260773940955,0.308489720531698,0,0,0,0,0,0,0.0483180248818751,1.06341804169176,0,0,0.347630796512883,0,0.140354578518085,0.0950701091871392,0,0,0.0950701091871392,3.11489964576427,0,0,0.888668378947768,0.308489720531698,0.0950701091871392,0.385737942680014,0,0,1.17643147689309,0.268257041978089,0.0483180248818751,0,0,0,0.0483180248818751,0.422864381802087,0.0950701091871392,0,0,0,0.22687012374647,0.966166404845877,0.308489720531698,0,0.0483180248818751,0.991100785521771,1.66891516600988,2.84773148576461,0,1.97417849487016,2.95300703999893,2.74153076516384,1.26087170058042,0.268257041978089,1.69949448059054,1.08674006825804,0.627549413989067,0.966166404845877
"ENSG00000165923",0.561981505183667,0.338690935738862,0.056155220192471,0.0924133390229151,0,0,0.056155220192471,0.0189623107762105,0.0376786170612637,0,0.261177484697871,0.600257163180063,0.245162204136186,0,0.212588213598378,0.212588213598378,0.212588213598378,0.16230527167194,0.397836162629335,0,0.509314545136269,0.637543532498176,1.70007260453967,0.561981505183667,0.196021198528429,1.31139160106215,1.28813224303305,0.0743981824550157,1.30368007245488,0.832359708769586,0,1.25652469766035,1.65229358331126,0.212588213598378,0.338690935738862,0.292684361081324,0.179261725930149,0.179261725930149,0.323517841891263,0.145147150198728,0.179261725930149,0.245162204136186,0.056155220192471,0.145147150198728,0.895285517539261,0.561981505183667,0.308183472103321,0.522662628404991,0.587611106678906,2.37317931200738,1.50539797619187,0.196021198528429,1.25652469766035,2.32827659826193,2.15053101637388,1.5775204315191,0.777740124148948,1.83993292881799,1.12267819741089,0.649761206433911,0.965389756071058
"ENSG00000166823",0.382683413052136,0.583505127622947,0.159412881592801,0.0551181437507682,0.399818890464518,0,0.275362993952854,0,0.0111933797407574,0.474505405168279,0.12890840444974,0.0223005820506218,0,0,0.338932569271297,0.382683413052136,0.365341961698682,0.0658935094979802,0.108207761750039,0.338932569271297,0.0872057647156194,0.139148396465949,1.18242551281766,0.237738970035313,0.218552495360175,0.969400532233436,1.27819711303675,0.691818248713314,0.179396664542917,0,1.354884960588,1.3504850061891,0,0.159412881592801,0.560831339569054,0.0765889912391337,0,0.139148396465949,0.0551181437507682,0.0223005820506218,0.347789524350757,0.433491097368374,0.433491097368374,0.0872057647156194,2.59253789935961,1.1922938814235,0.0111933797407574,0.159412881592801,1.71463192088341,1.33720405113114,0.26604857467894,0,3.01436456440553,0.986515305047122,2.1387231782077,0.199107415719736,0.416753229488714,1.56315707389072,2.01072871883061,0.118595210916241,0.537795506520152
"ENSG00000169436",0.37063420892683,0.583004711097927,0.638351958266816,6.57914253098102,0.792691033988151,0,0.159846710268297,0,0,0.743056877892769,0.269086725118806,2.7655002201359,0,0.909783257300234,0.525449132251738,0.0821360466057282,0.159846710268297,0,0.0416524686421971,0.37063420892683,3.94595567955569,0.197186695909329,0.303736169599527,0,4.86105408738148,0.465501648901356,0.159846710268297,0.465501648901356,0,0,0,0,0.233584576492216,4.2579018016691,0.55451392093989,1.85079844679618,0,1.09922260582737,0,0.465501648901356,0.495786739133822,0,0,0,0,0.975732557139838,0.495786739133822,0.887112768657814,0.0416524686421971,0.610943734194577,1.13814367861672,1.63646534193086,0.121514549437979,1.03879847246411,0.269086725118806,0.840674229584443,1.24897744245257,0.434567157746926,0.717584406097733,0.840674229584443,0.495786739133822
"ENSG00000169856",0,0,0,0,0,0,0,0,0,0,0,0.0147717503482836,0,0.825272465832156,0.0438691080820059,0.0147717503482836,0,0.029393784437129,0,0.0147717503482836,0,0.100360305836508,0.0582006333475275,0.14132285416335,0,0,0.270028805937709,0.127797489352496,4.3277317292403,0,0,0,0.486840195261273,0,0.0438691080820059,0,2.66946247935464,0,0.181154388861574,0.702912203791729,0,0,3.23865054016714,0.100360305836508,0.0438691080820059,0,0.114144122344498,0.476206030502672,0.181154388861574,0.207110621461269,0.114144122344498,0,0.0147717503482836,0.14132285416335,0,0,0,0.0723911905091131,0.29444735806574,0.306503376580586,0.0723911905091131
"ENSG00000171490",1.80700907649901,0.593008785296212,1.1769010370064,1.9425932230138,1.12457239832977,1.19921119915581,1.14441872619382,0.649654034028928,1.01385190600275,1.60340231047526,1.8142544808743,1.15424043980569,1.76809549141707,1.46820716271984,0.840175940059392,1.43904296230392,0.897825157427792,1.50064808277154,1.44971646371901,2.01175256774536,1.07027405538756,0.78855959392906,1.150973959103,1.04937347950112,0.674891325751211,0.551495372606547,0.717469418528632,1.56464823872382,1.83170044267081,0.677163883817159,0.958873808173523,1.28515392788138,0.595413945187778,1.65964876408158,0.516387503936759,1.11118819627616,0.661180287761216,0.924852348891433,0.832040420224165,1.19921119915581,0.724078875802813,0.866303938575715,0.511301616246539,1.66995513589293,0.964466861100372,1.0771741643271,0.87424904370923,0.563829688006284,0.796943317440693,0.558908608665693,1.13783357199643,1.01564891098561,0.75667944717213,1.23204259162161,1.04057474332276,0.913331209361706,1.2289477852282,1.02102653344142,0.719675937409699,0.836113914773268,0.928672373261042
"ENSG00000174123",0.0424352659440413,0,0.343301745204689,0.200697349806194,0,0,0,2.88519552441302,0.967333811377027,0,0,0.503766418116156,0.62041133687952,0,0.123735368679163,0.0424352659440413,0,0.308950240715334,0.0424352659440413,0.273760812569341,0.123735368679163,0,0.0836579296768186,0.237691558194141,0.754089771804209,0.899695094365897,0.563267429330384,1.03194289221843,0.123735368679163,0.62041133687952,0,0.200697349806194,0.533823651699609,0.675377795606296,0,0.123735368679163,0,2.91975274652565,0,0.123735368679163,0,0,0.473069620138335,0.0836579296768186,0.308950240715334,0,0.343301745204689,0.592122292708261,0.0836579296768186,0.237691558194141,0.441705449503117,0,1.31761510176575,1.59924672659948,0.828728572862295,0.409644240557256,4.03588648008451,0.237691558194141,0.123735368679163,0.648156327112171,1.6412699415886
"ENSG00000176046",0.523137179163173,1.85697011456558,4.08706650224825,1.35331472192416,0.957094586577507,2.05963455156728,2.10544076621693,0.454001314417374,1.46294885972741,0.514674221999357,2.55254485075595,0.636683863374371,0.203258576003007,1.47171980951163,0.353182878199623,0.445121645560562,0.427196644558064,2.86702410201536,0.572898160656278,0.613093471014396,0.720024405941222,1.33900557131395,1.10536248869999,1.18752019531193,1.84351744381677,0.0593921295583228,0.613093471014396,1.33420414085329,1.21911652394383,0.506161327414269,1.20340485674081,1.24492827578422,0.37204533039437,1.33900557131395,0.390664345678266,0.880123097192611,0.203258576003007,0.636683863374371,0.925520668860912,0.334070540112686,0.741942265064913,2.52120213201004,1.56892988187066,1.33420414085329,0.805766077169069,1.90309050668587,0.605143501535003,0.539915601927382,1.0419933985507,0.234515779322929,1.41827596779379,1.33900557131395,1.17145868896756,0.770657529942082,0.48031703538973,0.756371339134818,1.18752019531193,0.770657529942082,0.860220997988493,0.531550782363683,0.636683863374371
"ENSG00000176659",0,0,0,3.97885311809215,0,0,0,0,0,0,0,0,0,0,0,0.110794338281877,0.640397255950547,0.110794338281877,0.110794338281877,0,0.110794338281877,0.110794338281877,0.640397255950547,1.54386346102741,1.28499204749038,2.66632833166788,1.13575762385249,0.484512571686013,0.640397255950547,0,0.309720849327143,1.98310736433482,0,0.309720849327143,0,0.309720849327143,0,0.309720849327143,0.484512571686013,0,1.89296175702707,0,0.110794338281877,0.309720849327143,1.98310736433482,1.08237329986412,0.213683513220516,1.79680584136359,0.846574480897851,1.37654173715713,0.564559327492286,0.110794338281877,1.13575762385249,0.712446930658455,1.08237329986412,0.399762235342425,1.98310736433482,0.909234535702092,1.86161651566011,1.37654173715713,0.213683513220516
"ENSG00000177992",0.66917550423754,0,0,0,0,0,0,0,0,0,0.755763189480265,0.755763189480265,0,0,0.577057302937032,0.478653598625734,0.13535185323941,0.66917550423754,0.259087220744006,0,0,0,0,0,0.13535185323941,0,2.27383380675478,0.13535185323941,1.12454509803593,0,0.13535185323941,2.54093787679258,0.914752713657483,0,0,0,0,0,0,1.05794734912976,1.41799081691602,0,0,1.56910854963988,0.478653598625734,0,0.837446987293454,2.05225623726828,0.259087220744006,2.30288233934061,0.478653598625734,0.66917550423754,0.373043410376811,1.05794734912976,1.24917175225306,1.83081389480846,0.478653598625734,2.30288233934061,0.259087220744006,0,1.05794734912976
"ENSG00000182253",0.32638518756061,0.762430481141407,1.48821484420849,2.8949486638802,1.68206139631821,1.67127394284962,1.47330373330465,2.09693324368605,1.71753641522722,1.36369556195121,2.04304738235435,0.72215757477725,1.08376466826536,0.289120002605389,1.38217958035008,0.868729097450404,1.02777035837589,2.74172043902155,0.539603536915916,0.780671527204051,0.540003907132494,1.25247927633924,0.872946317945209,2.50524059048831,1.46447236289776,0,0.324410978568148,1.3466318838369,1.06733226374976,0.50956128883021,0.869525743195227,1.06996851344675,0.468085623104905,0.924225379064663,0.845432899217195,1.30353994775847,0.203253617456313,0.827423537863893,0.162361038228183,1.04902371494881,1.0419739945233,0.91653697878464,1.0919794756246,1.84625824814503,1.31604227011683,1.36346936869511,0.940997004622684,0.972558206205061,0.764402066283292,0.297550513997043,2.26640990301298,0.519746539400793,1.23817810153509,0.712155483293304,0.401455294643275,0.991344416032668,1.3159253795803,0.610032853683828,1.26754697104688,1.52912390924901,0.758393192864969
"ENSG00000188505",0.11730390893485,0.509472301375355,0,6.18982455888002,2.84469284322897,3.80322703643493,0.225783010900073,0,0,3.0940373103847,0,0,0.592861515481142,0,1.67913232039943,0,5.22913548269997,0,2.38827058981332,0.817502877289225,0.326672691666443,0.67169299212373,2.66367948342304,0.326672691666443,1.07119733437888,0,0.11730390893485,0.225783010900073,1.51779442180721,2.10552032880253,0,0,0,2.18828920763405,0,1.07119733437888,0,0.420965810837807,0,0,2.16122378547171,0.326672691666443,0.225783010900073,0.592861515481142,0.225783010900073,0.420965810837807,0.592861515481142,2.21485620964365,1.33611532952978,0,0.326672691666443,1.1830661009435,0.326672691666443,0,1.9560566524124,1.33611532952978,2.43421611025865,1.1830661009435,1.71679727459094,0,0.885229813121491
"ENSG00000189423",0.641406782875508,0.67275568696978,0.180840754997407,0.289403888929188,0.696808558764345,0.454790095670596,0.663001545550461,0.102248716032198,0.206752602124646,0.57809423513378,0.215454332500078,0.331946120151368,0.266461684444956,0.101923858305745,1.13860724710937,0.634011278941511,0.331976899055415,0.254397670771778,0.310269508269586,0.326611488564944,0.181045807662559,1.08885858468793,0.850021545230568,0.382244641382431,0.650098327711186,0.704460540335988,1.638353781388,0.509536655883064,1.07550080937917,0.367575597347148,0.668228212457986,1.77652737736473,1.07768676452304,0.813607860834695,0.449352644789819,0.564745648747708,0.245797684449859,0.795753616919448,1.4398791481347,0.525665821684623,0.28123384503723,0.236521468932224,0.337935590544153,0.834223898953681,0.67166163261124,0.253552974049353,0.318339359640155,0.500007498644975,0.981408891675531,2.34931785784095,0.927492758859218,0.835092827127819,1.26224293846962,2.34707332456151,0.942024189844085,1.60683782625206,0.175156071028371,1.00045353222388,0.529750603250516,1.41039108081065,1.2055170023156
"ENSG00000197826",0.766636460589251,0,0,0,0,0,0,0,0,0,0.69899774363248,0.208946890466017,0,0,0,0.208946890466017,0,0,0,0,0,0.391424942399712,3.40386970836689,0,0,1.92797031365349,0,0,0,0,0,0,1.44057259123412,0,0,0.108252890756315,0,0.303069067909399,2.35892230240609,0,0,0,0,0,0.893084795972511,0,0,1.11691775189146,0.952381979718848,3.3824696368817,1.77213244877294,0,0.69899774363248,2.61890983267804,2.09515723313243,0.893084795972511,0,1.16784168710027,0.831245542086605,0,0.391424942399712
"ENSG00000197888",4.66847164872554,0,0,0,0,0,0,0,0,0,0,0.436801306236624,0,0,0.0710957498450168,0.138851848764467,0,0,0,0,0.203568021008156,0,0,0.0710957498450168,0,1.17814515067017,0,0,0,0,0,1.2043149548901,0.138851848764467,1.24115991785612,0,1.98020327321316,0,0.0710957498450168,0,0,0,0,0,0,0.381931835853252,0,0.203568021008156,0,0.203568021008156,0,0.381931835853252,0.0710957498450168,0.728299683907387,3.83772932379271,2.86872232956828,0,1.51317670618266,0.381931835853252,2.67669912094072,0,0.265505372028136
"ENSG00000198074",0.146744842366757,1.48202314922543,0.0752374012548304,0,0.762091085827301,5.6579983095252,0,0,0,1.81398269996822,0,0,0,0,0.181211933113049,0,3.24486370416715,0,0.401855762791323,0.214874754608744,0,0.311392358506327,0.913276120699568,2.10177264551209,4.73815940831536,0,0.486979861115606,0.56735995108494,0,0.514273861333453,0.038109103738196,0.784683371009367,0,0,0,0.146744842366757,0,0,0,0.214874754608744,0.0752374012548304,0,0.459159519580809,0,0.038109103738196,0,4.28299490670939,0.311392358506327,0.181211933113049,0.430792134654505,0.146744842366757,0.850412015295656,1.8784190119556,0.0752374012548304,0.692110613210023,0.111434111377371,0,0.111434111377371,3.37040844759347,0.111434111377371,0.247769988058394
"ENSG00000198881",1.14189306605222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681091149134957,0.681091149134957,0,0,0.681091149134957,0,0,0,0.85157457763513,0.264377071801808,0,0,1.59032568531695,1.49059881258143,0.681091149134957,0.85157457763513,2.14371810707539,0.487727776818715,0,0,0,0,2.32836152833203,0,0,3.14462976287384,0,0,0,1.77121279245766,0.264377071801808,0,0,0.264377071801808,1.26772828179472,0.681091149134957,1.14189306605222,0,0.85157457763513,1.0040242564302,0,1.0040242564302,0.681091149134957,0.487727776818715,1.14189306605222,1.49059881258143,1.68360236866032
"ENSG00000199347",1.21411733627742,2.92712757318826,4.87937200006903,2.73202590564967,1.13821221983045,0.880298937760995,0.877472124542523,2.08505701010418,5.66119788747488,1.76645181623066,3.19555945277066,1.60380339981456,2.65185679890032,2.8808283491139,1.20662895885935,4.06451718170478,3.96783099377458,0,3.39041146669079,1.65806993559746,1.21337024521152,0.441400750654872,1.66081261581942,0.285220782411712,0.0841378253887986,1.42110753906063,1.29684572714256,0,0.433723986898771,0.678559170612133,2.31032964009269,1.20812974707365,0.971490050147501,0.566018604475793,0.971490050147501,0.442676249218792,0.557801999026974,2.56521368579197,2.75813016915788,1.05725816069299,0.310591633730873,0.310591633730873,0,2.73124326186921,0.971490050147501,1.41397215976904,0,0,0.162090149692745,0.643492256945298,0.672048722028291,0,0.307794582870721,0.160540669468017,0.149647460703827,0,0.427295331299201,0.306394021246556,0.658939015454513,0,0
"ENSG00000199568",1.1892735538111,2.83152485920572,3.77076585777669,1.52301683049446,0.630338400447427,0.599981351262563,0.421405815099355,1.71738813400819,3.45962300567009,2.56361028096835,3.0821752316848,0.931656977889518,2.78957037279948,2.28901614509794,0.980196013074081,3.39492021923196,2.37206704250811,0.133159965780509,2.55813338564856,1.0532699831697,1.2147403261043,1.36048721757975,1.19902826241652,0.367460026863107,1.19882571097741,0.510112008668606,1.30256730826399,0.195397712519548,0.964077928983338,0.471731373296116,2.10270600016515,1.29168698558815,1.60677641851122,0.351877265231591,1.75555302949831,0.454867799637325,1.62483101868977,1.56385387183321,2.37103371219311,0.845649926618229,0.312354945671614,0.7318234023462,0.451641315997396,2.36513406750975,0.185209425969974,0.8770038188434,0.174948677897929,0.133159965780509,0.2824640254732,0.74631010033976,0.791471788714706,0.813467169972636,0.330958154158335,0.154205620960331,0.55321340779317,0.235446255264488,0.504878444713676,0.700833619543567,0.779602344659645,1.26832639521648,0.691506152244089
"ENSG00000200320",1.70902836036833,2.01465517632327,2.13443098743965,1.46757103297116,0.932756328405528,0.305981291122169,0.631284547667346,0.520653802424628,3.08203938537896,1.00940534473593,2.2006196661984,1.526616923635,2.22453165700507,2.25747669186679,1.70099322730286,2.61369178648032,1.54744907398694,1.17193165786033,1.41304895697476,1.25497260527508,1.16860583680796,0.818239493498422,1.5808410002156,1.40252458120877,1.40752509517569,0.0748863397713814,1.04639432269423,0.236574831134517,1.52641706877441,0.392739280969505,1.49499786598976,2.05206695974293,1.48967707281491,0.778681398360613,0.991273283761263,1.05182011547965,0.324491147885529,0.834312999669754,1.02801837462111,1.32627811546491,0.502479643307935,1.2653089970249,0.536023119722313,2.15157280849878,0.581941930700534,0.588083155224035,0.557699093340084,0.169046878045324,0.47664494281868,1.11259307513452,1.23334048355888,0.630540933068525,0.94327444395406,0.618590674409218,0.751750584571684,0.378415659756445,1.01838662744984,0.678095895128338,1.85726277054022,0.739388149177396,1.17231491367051
"ENSG00000201098",0.264622671860161,1.53774642680957,4.52921564459452,1.01785852206537,0.44999936342215,0.0518648171401864,0.150315172336883,0.698011650731322,2.68609458051614,1.08162660113269,2.27602503125127,0.41081398900087,2.10857760418271,1.63446688747117,0.59689271079056,1.83279993858624,1.35370073155373,0.506851325005019,1.13068636565918,0.286436200514646,0.126325234143344,1.11857694053183,0.286436200514646,0.543544947090815,0.881187848268335,0.219980500489621,0.525314791471787,0.0261654639382473,1.13068636565918,0.0771143786456613,1.35370073155373,0.561547614754153,0.746031819901565,0.0771143786456613,0.777179669809249,0.0771143786456613,3.84770145944854,1.00475956138905,1.04370495650555,0.488148499357112,0.0261654639382473,0.543544947090815,0.219980500489621,1.73307306576406,0.101929621257932,1.32236809766799,0.32909805304208,0.561547614754153,0.978199352855318,1.54681209153052,1.74099393657544,1.26858570333063,0.76168980365542,0.264622671860161,0.32909805304208,0.264622671860161,0.44999936342215,0.126325234143344,0.0518648171401864,0.895452458374409,0.150315172336883
"ENSG00000206811",1.595531742656,2.76491060842981,2.75959450494125,0,0.112209503664539,1.17180964548591,0.881779763322326,0,4.3586899807176,2.1599900233656,2.51170615185004,0.986143199367443,2.59342407955372,2.59623361316845,1.20899456619432,2.36950753991994,2.19377174339668,1.00846157883256,0.995750526956085,0.815816501095062,1,0.473252113101877,1.20623870072006,1.31597532155342,1.72952078218418,0,0.770518153926981,0.662071426258027,1.76989616865761,0.792732887545795,1.33291849991261,1.27798474729977,1.01792190799726,0.662071426258027,0.795180208404931,0.100384068822517,0.287576589748948,0.330389673433075,0.0314782321374304,1.73462993292519,0.357137972527417,0.972152015133402,0.522823815948816,1.89438981210788,0.52429971869652,0.652655202014653,0.0602508813459942,0,0.133640884736387,1.20163386116965,1.52724700277654,2.23356328719827,1.3752439093871,0.74289390637172,0.66608821345728,0.584962500721156,1.9459601601109,1.43138698770908,1.59833717827034,0.499001684515949,0.682044450450378
"ENSG00000207088",0.668853816839187,1.36885506739968,2.75991826242428,0.727130867232588,2.00524956555808,1.43503850658732,0.408898655936727,0.0915771404411401,3.58613728253749,2.6869158277647,1.95736216274397,1.12407584514217,2.41285439355061,1.08003299465341,1.22297758815504,2.11670094930829,1.34932112071145,0.939212504329324,1.39964113398309,0.727130867232588,1.1668138835346,1.24866959249877,1.56853384523774,1.48824357629226,2.25325454627121,0,1.12060147582665,0.509292573719191,1.66112682759807,0.906801299640013,1.08003299465341,1.48824357629226,1.20832220186645,0.668853816839187,0,0.0915771404411401,1.24866959249877,1.01180919556744,0.707579647606738,0.987696080851029,0.184358387657896,1.15369998566812,0.177686631295234,2.25305622170605,0.987696080851029,0.478408869736141,0.889042746719963,0.478408869736141,0.794636598960809,1.45621202810802,1.36738999893956,1.08182076714351,0.727130867232588,0.478408869736141,0.413874901877591,0.624774049535134,1.2554178170423,1.13013593076542,1.95736216274397,1.1245095537468,0.889042746719963
"ENSG00000207165",0.95428062683961,2.37003181021827,2.31751257743589,0.594399671027494,1.17106691765301,0,0.610410969805142,1.5113501296868,4.48713262896574,3.68043608485964,0.864533873635005,0.415473081973482,2.8422542886858,1.82639724973984,1.17905436406108,1.43306912219935,1.33109978519648,0.872693746898922,0.775260426646172,0.743294739580641,0.737662464230848,0,0.559175332209004,1.0090764512594,1.73040726277368,0.572419530260389,1.67647545778568,0.507708465038046,1.20921315016445,0.880807726639474,0.647427571878921,1.33483509866112,0.365220261395077,0.0674072393622268,1.12794308585296,0.207101299441068,0,1.09271182017868,1.00008712749334,1.22607207012299,1.15107922162255,1.28743381643389,0.262409840989354,1.13581538724471,0.397130566247642,0,0.0523616160767565,0.0918945220456938,0,1.15847536671512,1.97740992067923,0.859788556140912,1.50141337132506,0.778006868483977,1.03264993351,0.501628779130336,1.8027670976756,1.37045311154308,1.70297096243235,1.0425817377927,1.8654428089487
"ENSG00000208892",1.97045572441583,1.67318968364731,2.29039252148614,1.87800947574869,1.43440282430447,0,0,0,5.47704716153676,4.09204282901065,3.6075302577224,2.77354020909957,2.21681138918219,2.36040224266403,1.97045572441583,3.45588255155978,0.314108590145797,1.77923132096146,2.36040224266403,1.14809863884838,1.43440282430447,1.43440282430447,2.6107255967607,0.98037119327083,1.14809863884838,0,2.13927478846936,1.14809863884838,1.14809863884838,0.314108590145797,0.571906347423555,1.29834127430023,2.49098635260925,1.14809863884838,0,0,0,0.98037119327083,1.14809863884838,1.77923132096146,0.314108590145797,0.314108590145797,0.98037119327083,2.05733317500974,0,0,0,0.314108590145797,0.571906347423555,1.14809863884838,1.97045572441583,1.14809863884838,1.55873095917445,0.98037119327083,0.571906347423555,0,0.790546634596471,0.790546634596471,0.98037119327083,0,0.98037119327083
"ENSG00000224506",0.835867224483829,0,0,0,0,0,0,0,0,0,0.357224483270125,0.383485324026702,0,0,0.242419164550475,0.0497978806754384,0,0,0,0,0,0.18964061831947,0.0497978806754384,0,0,1.66786193887601,2.05600501479453,0,0,0,0,0,2.61951064523201,1.1236495706053,0,1.20326188357099,0,0.376086649964757,0,0.14451590153619,0,0,0,0,0.0497978806754384,0,0,0.0497978806754384,0.328864075034906,3.52890150197735,1.82355357982832,0,0.18964061831947,1.36247781183849,0.233396622276709,2.71736127257834,0,0.60884938877232,0,1.08667281088356,0.154109876633224
