Row.names,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,20,21,22,23,24,25,46,47,T03_1_048,T04_1_070,T05_3_044,T08_2_164,T10_2_117,26,27,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,T01_1_016,T03_2_045,T03_3_085,T04_2_044,T04_3_028,T05_1_034,T07_2_060,T08_1_161,T08_3_020,T09_3_077,T10_1_291,T11_1_015,T11_3_146
ENSG00000179520,0.279279279,0,0,0,0,0,0,0,0,0,0,0,0.558558559,0,0,0.418918919,0,0.13963964,0,0,0.13963964,0,0,0,0,0,0,0,0,0,0,0,0,0.698198198,0,0,0.977477477,8.238738738,0.13963964,0,0.279279279,0,0.13963964,3.90990991,0,0,0,0,0,2.234234234,0,6.144144144,0.977477477,0,0.837837838,4.189189189,1.954954955,0,0.279279279,0,0
ENSG00000182253,0.268906549,0.737596669,1.9123668,6.819564109,2.339711336,2.314391172,1.881811665,3.472174357,2.424325554,1.666643691,3.306044168,0.688131539,1.185881088,0.235039495,1.701792779,0.874987938,1.100412181,6.025664797,0.480442095,0.760459602,0.480869439,1.464402889,0.880650253,2.74942791,1.578076536,0.974345543,1.863863195,4.954525717,0.339845742,1.490898251,0,0.267090335,1.634592851,1.160454088,0.448711763,0.876056299,1.164513861,0.405977309,0.950841593,0.844005459,1.55532044,0.160254201,0.820394673,0.126173474,1.132463021,1.121779408,0.94015798,1.198701424,1.666216347,1.019323555,0.740053901,0.24262486,4.037016997,0.459395376,1.43951007,0.676059056,1.046566769,1.577862864,0.557470947,1.997835707,0.732575371
ENSG00000186529,0.172541744,4.888682747,0,0,2.012987013,106.7458256,3.048237478,5.29128015,0,1.265306123,0,0.115027829,0,0,0.057513915,0,10.5825603,0.057513915,2.300556587,0.172541744,5.003710576,0.517625232,0.575139147,0.747680891,0.172541744,4.141001856,38.419295,0.690166976,6.15398887,15.40337663,0.977736549,0,0.287569573,0,2.243042672,0.115027829,0.230055659,0,0.345083488,0,0.575139147,0,0.287569573,0,0,0,0,1.610389611,0.575139147,2.300556587,0.402597403,0,0,5.981447126,10.12244898,0.690166976,2.473098331,0.575139147,1.207792208,0,0
ENSG00000186908,0.811327413,0.853261189,0.598012115,0.432100218,0.700111745,1.039228371,0.512321355,0.630829854,0.570664,0.64906193,0.497735694,1.013703464,0.656354761,0.603481738,0.814973828,0.745691937,0.426630595,0.700111745,0.91525025,0.829559489,0.577956831,0.262541904,0.749338352,0.625360231,0.69646533,0.818620243,1.008233841,0.479503617,1.002764218,0.960830442,0.909780627,0.494089278,1.070222902,0.720167029,0.814973828,0.957184026,0.835029112,0.898841381,0.917073458,0.483150032,0.898841381,0.238840205,0.743868729,0.634476269,0.623537023,0.557901547,0.536023055,0.731106275,1.398400282,0.608951361,1.075692525,1.081162148,2.386578839,1.325471975,1.225195554,1.323648768,2.308180909,1.609892372,1.37652179,1.117626301,1.097571017
ENSG00000187134,1.562493188,2.173547887,0.331669678,4.069133465,1.296623928,3.937354789,0,1.636118521,5.936264808,4.73976422,0.515733012,3.509474228,1.404927861,0,0.538140722,0.071135588,0.605363853,0.452955856,1.331836044,1.270837277,0.507730258,0.106703382,0.735897657,0.071135588,2.539896165,7.61364197,56.16510341,2.363657746,1.52070103,101.3054356,0.426813527,1.452410865,1.076281445,0.017783897,1.298224479,0,0.445130941,0,0.827840404,0.693571982,1.636652038,0.320110145,1.262478846,0,0.071135588,2.831552075,2.890238935,0.066689614,0.515733012,2.165189456,0.414364799,2.522467946,0.486033904,0.302326248,0.124487279,0.510575682,2.721825431,0.323311247,2.556968706,0.84758053,2.192220979
ENSG00000188385,0.385359116,1.241712707,1.241712707,0.256906077,0.599447514,42.81767956,0.299723757,9.762430939,11.08977901,5.866022099,0.727900552,1.96961326,0.98480663,0,10.14779006,0.342541436,0.128453039,0.556629834,0.085635359,1.198895028,0.128453039,7.569309392,1.841160221,3.168508287,0,0.813535912,3.296961326,0.256906077,0.428176796,19.56767956,0.342541436,0,1.027624309,0.04281768,0.770718232,0,0,0.727900552,0.214088398,0.770718232,0.428176796,0,0.856353591,0,0.856353591,0.342541436,1.156077348,0.085635359,0,8.69198895,1.156077348,0.470994475,2.397790055,0.98480663,0.685082873,0.428176796,1.92679558,1.198895028,0.770718232,2.825966851,1.841160221
ENSG00000189423,0.52572163,0.557898376,0.125403572,0.208594077,0.583064828,0.347993021,0.547811622,0.068968182,0.144694489,0.462830717,0.15125088,0.242939475,0.190488353,0.06874123,1.128430412,0.518232215,0.242964692,0.181082455,0.225312872,0.238576954,0.125554873,1.058352687,0.753606625,0.735173081,0.556763616,0.231844046,0.534572757,0.284875156,0.865065259,0.416633383,0.591159448,1.984291507,0.397771153,1.03994436,0.272493665,0.553208035,2.278118658,1.04294517,0.711418775,0.343151379,0.449919672,0.174425197,0.691119182,1.608559913,0.412800417,0.202113338,0.167288819,0.247856768,0.180426816,0.38897046,0.914994692,3.846155035,0.846984752,0.736181757,1.313421484,3.838716054,1.921123209,0.121217569,0.939631589,1.557016598,1.22657453
ENSG00000196754,3.049180328,0.664564943,0.195460277,0.234552333,1.954602774,1.21185372,0,10.3593947,0,0,0,0.078184111,0,2.931904162,0.273644388,0.312736444,20.24968474,0.039092055,24.5889029,2.814627995,0.78184111,1.016393443,4.84741488,0.234552333,1.837326608,25.68348046,20.36696091,9.382093317,5.785624212,2.658259773,1.99369483,0,1.290037831,0.039092055,1.954602774,0.351828499,1.016393443,0,1.99369483,0.664564943,0.938209332,0,0.547288777,0.351828499,0,0.742749054,0,0.234552333,2.580075662,1.563682219,1.720050441,0.156368222,0.234552333,1.016393443,5.277427491,0.742749054,0.899117276,0.078184111,3.20554855,0.195460277,1.21185372
ENSG00000196932,0.073393905,0.063228679,0.038909956,0.034046212,0,0,0,0,0.535011901,0.179958548,0.058364935,0.562297507,0.953439844,0.082683657,0.642014281,0,0.218868505,0.039250419,0.150776081,0.077819913,0.029182467,0,1.26063395,0.228595994,0.102138636,0.12490096,0.243187228,0.044260075,0.048637446,0.043773701,0.316143396,5.028090479,0.02495101,1.561262001,0.063228679,0.014591234,0.024318723,1.142979969,0.271348308,0,1.408637697,0,0.116729869,0,0.024318723,0.170231059,0,0.063228679,0.102138636,0.373584219,0.26750595,12.4761857,0.418282031,0.340462119,0.184822293,0.257778461,4.539575976,0.079424949,0.229033731,0.155639826,1.345506292
ENSG00000198074,0.439716312,7.365248227,0.219858156,0,2.858156028,203.2588652,0,0,0,10.33333333,0,0,0,0,0.54964539,0,34.82553191,0,1.319148936,0.659574468,0,0.989361702,3.627659574,0,0.109929078,75.84336879,105.5000355,13.5212766,2.528368794,38.36524823,0,1.64893617,1.978723404,0,1.758865248,0.109929078,2.968085106,0,0,0,0.439716312,0,0,0,0.659574468,0.219858156,0,1.539007092,0,0.989361702,0.54964539,1.429078014,0.439716312,3.29787234,10.9929078,0.219858156,0.329787234,0,0.329787234,0.329787234,0.769503546
ENSG00000199347,1.425242637,7.132697456,30.70042671,6.093917336,1.296854083,0.907797858,0.903907296,3.501506024,53.56007363,2.593708166,8.812123494,2.202058233,5.706157965,6.87332664,1.412274096,16.98619478,15.81513554,0,10.24255355,2.327853079,1.423945783,0.386462517,2.334337349,6.090026774,1.037483266,0,0.064842704,0.236027443,0.118013722,0.625083668,1.811705154,1.573084003,0,0.378681392,0.648427041,4.275727912,1.414867805,1.037483266,0.518741633,1.037483266,0.387759371,0.509663655,5.31061747,6.224899598,1.167168675,0.259370817,0.259370817,0,1.797439759,0,0.128388554,0.606927711,0.640645917,0,0.256777108,0.1270917,0,0.372197122,0.255480254,0,0
ENSG00000200320,2.487585462,3.333185163,3.716614101,1.935299057,0.996302803,0.258973111,0.601718773,0.476388036,8.186087533,1.110478448,3.942559391,2.061942157,4.026769398,4.145100861,2.467681279,5.6129797,2.107874888,1.373607377,1.82287323,1.519935934,1.367920468,0.836631882,2.182898348,3.774139379,0.544630951,0.517290039,1.811718138,1.801656683,0.749578421,2.875388946,0.058400186,1.167784998,0.195323469,2.061504703,0.34296439,1.993480516,3.449548081,1.982106696,0.78435606,1.08291881,1.176315362,0.276471294,0.858285884,1.139131723,1.652484671,0.45670258,1.538746481,0.493230038,0.551630224,0.136267101,0.429142942,1.274086461,1.481002476,0.600843864,1.011613713,0.586845317,0.328747116,1.124258267,0.657712959,0.733830056,1.374263559
ENSG00000204116,1.24569781,0.256960086,0.368681863,0.201099198,0.212271376,0.181547887,0.287683575,0.002793044,1.209388233,0.256960086,0.698261105,0.717812415,0.620055861,0.349130552,0.597711505,0.907739436,0.108928732,0.558608884,1.203802144,0.312820975,0.544643662,0.391026219,0.74574286,0.421749707,1.092080367,0.396612307,0.611676728,1.147941256,1.614379674,0.583746283,1.27083521,1.187043878,0.765294171,0.472024507,0.779259393,1.002702946,1.164699522,0.712226327,1.287593477,1.647896207,1.756824939,0.441301018,0.667537616,0.759708082,0.98594468,0.628434994,0.751328948,0.38544013,0.770880259,0.561401928,1.279214344,0.899360303,2.840526173,0.407784485,1.349040454,1.460762231,1.371384809,0.809982881,1.357419587,0.564194972,0.661951527
ENSG00000204131,0.148052512,0.093766591,0.301040109,0.409611951,0.705716976,0.439222454,0.407144409,0.922860661,0.584807424,1.46078479,0.256624355,0.604547759,1.845721322,0.449092621,0.663768764,0.019740335,0.096234133,0.259091897,0.310910276,0.439222454,0.414547035,0.086363966,0.251689271,0.152987596,0.698314351,0.629223178,0.458962789,0.115974468,0.160390222,0.424417202,0.737795021,4.258977276,1.761824898,2.181307017,0.345455862,0.192468266,0.194935808,2.637802264,1.041302671,0.444157537,0.81675636,0.407144409,0.525586419,0.177663015,0.227013852,1.243641105,0.3948067,0.190000724,0.143117429,0.496247346,0.167792847,3.217674604,2.267670983,0.858704572,0.214676143,0.666236306,2.452736623,0.764937981,0.439222454,1.02649742,0.505846084
ENSG00000205056,0.277089829,0,0,0.368225687,0,0,0.920564217,0,0,0,0,0.230141054,0,0,0.092056422,0.138084633,0,0.230141054,0.138084633,0,0.092056422,0,0,0,0.046028211,0,0.414253898,0.110927988,0,0.322197476,0,0,0.275248701,0.55233853,0.690423163,0,0,0,0.598366741,0.886963623,0.046028211,0,5.017074982,0,0,0,0,0.414253898,0.276169265,3.774313289,0.046028211,0.184112843,0.092056422,0.598366741,0.442791388,0.833110616,0.322197476,14.44365256,0.414253898,0.368225687,0.724023757
ENSG00000205426,0.04749684,0,0.16623894,0,0.16623894,0,0,0,0,0,0.04749684,0.433883633,0,0,0.403723139,0.067682997,0.30872946,0.04749684,0,0,0.06388325,0.028023136,0.13512851,0.04749684,0.04749684,1.796805454,0.09499368,1.000995901,0.271919409,0,1.187420998,0.341739763,0.30872946,0.309679396,0,0.21373578,0.02374842,0,18.44990998,1.371471253,0.168613782,0,0,0.1187421,0.1187421,1.515624162,0,0.126341594,0,0.350526679,0.175263339,0.109480216,0.034435209,0.21373578,0.21373578,0.04749684,5.125858965,0.04749684,0.26123262,0,0.16623894
ENSG00000205704,0,0,0,21.81481481,28.7037037,0,0,0,0,0,0,3.444444444,58.55555555,45.92592592,2.296296296,4.592592592,0,1.148148148,0,4.592592592,1.148148148,2.296296296,1.148148148,2.296296296,9.185185185,10.33333333,8.037037036,5.74074074,4.592592592,3.444444444,0,0,1.148148148,1.148148148,0,3.444444444,0,0,1.148148148,0,1.148148148,0,0,0,0,0,0,1.148148148,0,5.74074074,0,2.296296296,0,0,2.296296296,0,0,5.74074074,2.296296296,0,3.444444444
ENSG00000206043,0.843537415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421768707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.476190476,0,0,0,0,1.265306122,0.210884354,0,11.80952381,0,0,0,2.952380952,0,0,0,0,2.108843537,5.482993197,0,0.843537415,1.054421769,0,0,1.054421769,1.897959184,0,0,0.421768707,0.421768707
ENSG00000206811,2.076533346,5.953232328,5.927558825,0,0.083061334,1.286695572,0.865348078,0,20.04194476,3.562576119,4.829639012,1.007307449,5.170945584,5.183027233,1.347103815,4.279924003,3.671310956,1.039021776,1.020899303,0.780776538,1.026940128,0.398694403,1.342573196,2.790860818,0.450041409,0.043795976,2.37857456,1.529838749,0.602572222,2.082574171,0,0.724898914,0.598041604,2.475227749,0.752082623,1.56004287,1.463389682,1.052613631,0.598041604,0.755103035,0.074000097,0.226530911,0.264286062,0.022653091,2.390656209,0.288449359,0.98767477,0.448531203,0.587470161,0,0.099673601,1.335022166,1.93306377,3.802698885,1.63706338,0.69167438,0.513470064,2.929799776,1.742777805,0.424367906,0.620694695
ENSG00000207088,0.67264574,1.804932735,6.58445441,0.747384155,3.437967115,1.943198804,0.373692078,0.074738416,12.55605381,6.20328849,3.288490284,1.34529148,4.932735426,1.270553064,1.521674141,3.80568012,1.765321375,1.046337818,1.868460389,0.747384155,1.420029895,1.569506726,2.242152466,4.295964126,1.121076233,0.971599402,4.29671151,2.059043348,0.378923767,3.288490284,0,1.339312407,0.482810164,2.466367713,0.997757848,1.270553064,2.059043348,1.494768311,0.67264574,0,0.074738416,1.569506726,1.159192825,0.721973094,1.121076233,0.155455904,1.396860987,0.149476831,0.448430493,0.448430493,0.837817638,1.988789238,1.801943199,1.273542601,0.747384155,0.448430493,0.618086697,1.582212257,1.355754858,1.346038864,0.971599402
ENSG00000207523,0,5.391304347,10.78260869,1.347826087,5.391304347,0,0,0,80.8695652,43.13043478,2.695652173,2.695652173,13.47826087,17.52173913,0,17.52173913,8.08695652,0,4.04347826,0,5.391304347,2.695652173,0,30.99999999,0,0,12.13043478,1.347826087,0,0,0,0,0,0,0,0,0,0,0,4.04347826,0,0,2.695652173,6.739130434,0,0,0,0,0,0,0,1.347826087,1.347826087,0,1.347826087,0,1.347826087,2.695652173,8.08695652,0,1.347826087
ENSG00000208892,2.88372093,2.162790697,3.84496124,2.643410852,1.682170542,0,0,0,43.01550387,15.86046511,11.05426356,5.76744186,3.604651162,4.085271317,2.88372093,9.852713177,0.240310077,2.403100775,4.085271317,1.201550387,1.682170542,1.682170542,5.046511627,3.124031007,0,0,1.201550387,0.96124031,0.480620155,0.96124031,0,3.364341085,1.201550387,1.201550387,0.240310077,0.480620155,1.441860465,4.565891472,1.201550387,0,0,0,0.96124031,1.201550387,2.403100775,0.240310077,0.240310077,0.96124031,0,0.240310077,0.480620155,1.201550387,2.88372093,1.201550387,1.92248062,0.96124031,0,0.720930232,0.720930232,0,0.96124031
ENSG00000216863,1.120481928,0,0.410843373,0.224096386,0.709638554,0,0.485542169,0,0.859036145,0,0.224096386,0,0.485542169,0.485542169,0.112048193,1.419277108,0.224096386,0.037349398,0.186746988,0,0.037349398,0,0.112048193,0.336144578,0.037349398,0.336144578,0.485542169,0.112048193,0.709638554,0.14939759,1.045783132,0,0.448192771,0.448192771,0.112048193,0,1.419277108,5.079518072,0.112048193,0.14939759,0.709638554,0,2.240963855,0.672289157,0.298795181,0.261445783,0.112048193,0.859036145,2.390361446,2.801204819,0.709638554,0.448192771,0.186746988,0,2.390361446,0.746987952,0.224096386,3.846987952,1.643373494,0.672289157,0.971084337
ENSG00000224506,0.679891272,0,0,0,0,0,0,0,0,0,0.243361529,0.263743057,0,0,0.158489196,0.030420191,0,0,0,0,0,0.121680765,0.030420191,0,0.030420191,0,0,0,0.152100956,0,1.886051851,2.73568779,0,0,0,0,0,4.456862206,1.021205817,0,1.12828489,0,0.257963221,0,0.091260573,0,0,0,0,0.030420191,0.221763194,9.131837182,2.199684022,0,0.121680765,1.360999352,4.830422153,0,0.454781858,0.973446117,0.097648814
ENSG00000224769,5.462118717,0,0.204229528,9.897984057,4.175472692,5.111865077,2.074972001,0,7.550365637,0,7.416595296,4.63498913,0,0,3.215593913,3.479050003,3.157388497,0.510573819,4.688088807,13.80285263,6.462843402,5.880789248,0.422755122,6.606825219,3.302391462,0.282857896,0,2.58963041,1.157981422,2.62026484,0.215462152,0.342084459,0.437051189,1.079353054,2.211805784,0,0.12968575,1.473516042,6.028855656,1.011957309,4.591079781,0,1.280519138,0,0.204229528,0.274688715,0,0.429903156,0,1.56950392,0.577969563,0.165425917,0.391099545,0,0,1.351999473,1.918736412,0.46257988,2.592693853,1.90239805,0.357401673
ENSG00000228590,0.095975232,0,0.191950464,0.287925697,0,0,0,0,0,0,0,0.479876161,0,0,0,0,0.191950464,0,0.191950464,0,0,0,0,0,0,0.095975232,0,0,0.191950464,0,0,0.86377709,0.383900929,0,0,0,0,0,0.287925697,0,0.191950464,0,2.783281733,0,0.959752322,0,0,0.383900929,1.247678018,4.798761609,0,0.767801857,0,0,0.86377709,0.287925697,0.479876161,14.97213622,0.191950464,0.575851393,0.959752322
ENSG00000230246,0.319609595,0,0,0.319609595,0,0,0,0,0,0,0.426146127,0.426146127,0,0,0.106536532,0.213073063,0,0.532682659,0,0,0.106536532,0,0.213073063,1.171901849,0.213073063,0.319609595,0,0,0.63921919,0,0,1.917657571,0,2.45034023,1.278438381,0,0.532682659,6.498728435,0,0,0,0,0,0,0,0,0,0,0,4.170905217,0,1.536256787,0.745755722,0.106536532,0.532682659,2.070004811,2.5526153,0.629630902,4.496907004,0.532682659,0.948175132
ENSG00000231749,0.138096935,0,0,0,0,0,0,0,0,0,0,0.414290805,0,0,0.138096935,0.414290805,0.138096935,0.138096935,0,0,0,0,0.966678546,0,0.138096935,0,0.414290805,0,0,0.552387741,11.73823949,0.414290805,1.104775481,0,0,0,0,0,0.138096935,0,0,0,1.380969351,0,0.414290805,0,0,0,0,0.966678546,1.242872416,0.27619387,3.734141126,0.966678546,0.27619387,0.690484676,1.717925873,0.966678546,0.27619387,4.695295794,0
ENSG00000234418,0.557553957,0,0,0.111510791,0,0,0,0,0,0,0,0.334532374,0,0,0,0,0,0.223021583,0.111510791,0,0.892086331,0,0,0.446043165,0.111510791,0,0.669064748,0.557553957,0.223021583,0,0.446043165,0.223021583,0.111510791,0.557553957,0,0,0.446043165,2.118705036,0,6.021582734,0.111510791,0,0,0,0,0.78057554,0.669064748,0.669064748,0,4.794964029,0.446043165,4.683453238,0,0,2.341726619,1.561151079,1.449640288,0.111510791,3.122302158,0,0.334532374
ENSG00000234810,0,0,0,0,0,0,0,0,0,0,0,4.677192983,0,0,0,0.10877193,0,0.21754386,0.10877193,0,0,0,0.10877193,0.10877193,0,0.652631579,0,0.10877193,0.10877193,0,2.066666667,0.978947368,0.21754386,0,0,0,0.870175439,0,0.652631579,19.36140351,0.21754386,0,0.652631579,0.21754386,0,0,0.652631579,0.21754386,0,2.066666667,0,0.761403509,0,0,0.761403509,0.870175439,0,0.435087719,0,0,0
ENSG00000235795,0.360465116,0,0,0.120155039,0,0,0,0,0.120155039,0,0.96124031,0,0,0,0.240310078,0.96124031,0.240310078,0.841085271,0.240310078,0.600775194,0.720930233,0,0.720930233,0,0.841085271,0,0.841085271,0.360465116,0.120155039,0.600775194,2.523255814,1.802325581,0.600775194,0,0,1.081395349,0.120155039,1.682170543,1.081395349,4.205426357,0.480620155,0,0.240310078,1.081395349,0,0.720930233,0.96124031,0.96124031,1.92248062,1.081395349,0.720930233,1.081395349,1.441860465,0,1.081395349,2.523255814,0.600775194,1.321705426,0.720930233,0,0.96124031
ENSG00000237359,0.214532872,0.393310265,0.715109573,0,0.250288351,0,0,0,0,0,0.071510957,0.357554787,0,0.858131488,0.071510957,0.715109573,0.143021915,0.357554787,0,0,0.214532872,0.107266436,0.464821223,0.321799308,0.143021915,1.251441753,0.250288351,0.643598616,1.215686274,0.500576701,0.893886966,0.464821223,0.321799308,0.143021915,0,0,0,0.607843137,0.393310265,2.145328719,0.429065744,0,0.393310265,0.107266436,0,0.893886966,0.357554787,1.215686274,1.787773933,2.288350634,0.929642445,3.754325259,1.501730104,0.143021915,1.787773933,2.288350634,2.252595155,1.430219146,1.501730104,1.644752018,1.32295271
ENSG00000237914,0,0,1.430769231,0.476923077,0,0,0,0,0,0,0,0.272527473,0,0,0,0.204395604,0,0,0.340659341,0,0.204395604,0,0.136263736,0.068131868,0,0,0.136263736,0,0.068131868,0.136263736,0,1.975824176,0.340659341,0,0.476923077,0,0,0.136263736,0.340659341,0,0.068131868,0,3.406593408,0.204395604,0.817582418,0.545054945,0,0.340659341,0,0.817582418,0,0.476923077,0.885714286,1.498901099,0.408791209,0.545054945,0.272527473,16.96483517,0,0,0.476923077
ENSG00000240602,0.109734513,0,0,0.16460177,0,0,0.109734513,0,0,0,0.054867257,0.274336283,0,0,0.109734513,0.054867257,0,0.384070796,0,0,0,1.426548673,0.98761062,0.49380531,0.768141593,0.32920354,0,1.042477876,0.219469027,0.438938053,0,0.16460177,0.054867257,0.384070796,0,0.384070796,0.32920354,6.419469027,0.109734513,1.097345133,0.49380531,3.072566372,0.219469027,1.097345133,0.109734513,0,0,1.097345133,1.481415929,0.16460177,1.316814159,3.950442478,0.548672566,0.16460177,0.548672566,3.237168142,0.932743363,0.054867257,0.82300885,1.920353982,0.82300885
ENSG00000243546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162303665,0,0,0,0,0,0,0,0.32460733,0,0,0,1.947643979,0,0.486910995,0,0,0,2.759162303,0,0,0,0,0,10.87434555,0.162303665,0,0.32460733,0,0,0,3.408376963,0,0,0.486910995,1.298429319,0.32460733,1.785340314,0.486910995,2.109947644,0.486910995,2.272251309,0.486910995,0,2.921465968,0.811518325
ENSG00000244107,0,0,0.615079365,0,0,0,0,0,0,0,0.246031746,0.246031746,0,0,0.061507936,0.553571428,0,0.184523809,0.123015873,0,0,0.492063492,0.246031746,0.307539682,0.369047619,0,0,0.492063492,0.492063492,1.23015873,2.952380952,1.168650793,0,2.214285714,0,0,0.307539682,4.244047618,0,0,0.061507936,1.23015873,0.246031746,0.984126984,0,0,0.861111111,0.369047619,0,0.061507936,0.615079365,2.952380952,1.23015873,0,0.922619047,2.583333333,2.952380952,0,1.599206349,2.521825396,0.922619047
ENSG00000250493,0.541147132,0,0,0,0.077306733,0,0,0,0,0.695760599,0.463840399,0.541147132,0,0,0,0,0,0,0.309226933,0,0.154613466,0.309226933,0.386533666,0.077306733,0.927680798,0.386533666,0,0,0.2319202,0.2319202,6.493765587,5.102244389,0.2319202,2.783042394,0,0,3.478802993,2.551122195,0.077306733,0,0.154613466,0,0.309226933,0,0,0.077306733,0,0,0,1.932668329,0.2319202,1.70074813,0.2319202,0,0.618453865,1.70074813,1.082294264,0.077306733,1.70074813,0.463840399,0
ENSG00000250891,0.473282443,0,0,0,0,0,0,0,0,2.366412214,0,0.709923664,0,0,0.473282443,0,0,0.354961832,0.118320611,0.118320611,0,0,0,0,0.118320611,0,0,0.354961832,0.118320611,0,2.248091603,0.118320611,0.354961832,2.484732824,0,0,2.011450382,0,1.419847328,6.389312977,1.183206107,0,2.129770992,0,0,0.354961832,2.484732824,0,0,4.022900763,0,0,1.183206107,0,0.709923664,1.65648855,0.236641221,0.591603053,0.709923664,0.473282443,0.236641221
ENSG00000251244,0,0,0,0,0,0,0,0,0,1.039106145,0.259776536,0,0,0,0,0,0,0.432960894,0,0,0,0,0.173184357,0,0,0.259776536,0,0,0,0.173184357,0,0,0.173184357,3.377094971,0,0,0,0,0.779329609,0,0.346368715,0,3.46368715,2.251396647,0.086592179,0.173184357,0,0,1.38547486,1.472067039,0,0,9.611731841,0.173184357,0,0,0.259776536,0.865921787,0.346368715,4.15642458,2.07821229
ENSG00000252947,2.561983471,5.123966943,13.0661157,2.561983471,0.256198347,0,1.280991736,10.76033058,11.78512397,0,9.223140497,2.561983471,13.5785124,1.79338843,1.024793389,9.223140497,2.818181819,0.768595041,6.148760331,3.330578513,2.049586777,2.561983471,2.561983471,5.123966943,0,0.768595041,2.049586777,1.024793389,0.256198347,0,0,0.512396694,0.256198347,0.256198347,0.768595041,1.79338843,1.280991736,0,0.256198347,0,1.79338843,0,2.049586777,4.355371901,2.561983471,0,0.768595041,0.512396694,3.074380166,0,0.512396694,2.561983471,1.537190083,1.537190083,1.537190083,1.280991736,0,1.537190083,0.256198347,0,0
ENSG00000256229,1.261043175,0.030945845,0.046418767,0.425505366,0.425505366,0.06189169,0,0.046418767,0.742700275,0.417768904,0.789119042,1.144996257,0,0.293985525,0.116046918,0.030945845,0.077364612,0.06189169,0.06189169,0.123783379,0.355877215,0.224357375,0.255303219,0.015472922,1.284252558,0.332667831,0.727227352,0.06189169,0.139256301,0.464187672,0.379086599,7.403793363,0.440978288,0.239830297,0.464187672,0.19341153,2.452458198,1.94185176,0.092837534,0.116046918,0.417768904,0.572498128,0.433241827,0.139256301,0.038682306,0.64986274,0.092837534,0.023209384,2.01147991,0.332667831,0.657599201,3.179685551,0.928375343,1.408035937,0.162465685,1.137259796,1.23009733,0.881956576,0.379086599,0.402295982,2.197154979
ENSG00000259100,0.250594729,0,0.035799247,0.429590965,0,0,0.250594729,0,0,0.715984941,1.503568376,0.250594729,1.038178165,0,0.393791718,0.116347553,0,1.181375153,0.501189459,0,0.357992471,0.143196988,0.536988706,0.627918793,0.680185694,0.644386447,0.107397741,0.524458969,1.181375153,0.501189459,0.322193224,0.715984941,0.465390212,0.501189459,1.646765365,0.644386447,1.575166871,3.114534494,0.357992471,0,0.286393976,0.680185694,1.038178165,0.214795482,3.6515232,1.252973647,0.572787953,0.732452595,0.467896159,0.930780423,1.181375153,0.85345405,0.966579671,0,2.436496755,1.535787699,1.073977412,0.369806222,1.591634524,0.930780423,0.888537312
ENSG00000267215,0.553571429,0.18452381,0.18452381,0,0,0,0,0,0,0,0,0,0.18452381,0,0.369047619,0.553571429,0.18452381,0,0,0,0,0,0,0,0.922619048,0,0,0,0,0,0,0.738095238,0,0,0,0.18452381,11.99404762,4.982142857,0,4.059523809,0,1.107142857,0,2.767857143,0.18452381,0,0,0.922619048,0.18452381,2.029761905,0,0,0.18452381,0,0,0.18452381,1.291666667,0,0.18452381,0,0
ENSG00000267641,0.601941748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601941748,1.053398058,0,0,0,0.150485437,0,0,0,0,0,7.524271845,0,0,0,0,0.601941748,3.912621359,0.150485437,0,0,5.868932039,0,0,0,1.354368932,0,0.150485437,0,0,0,4.966019418,1.805825243,0,0.300970874,0.601941748,1.504854369,0.451456311,0.451456311,0.752427185,0.601941748
ENSG00000267758,0.246031746,0.799603174,0.184523809,0.061507936,0,0.123015873,1.476190476,0,0,0,0,0.799603174,1.291666666,0,0.307539682,0.246031746,0.430555555,0.307539682,0.492063492,0.184523809,0.184523809,0.307539682,0.553571428,0.061507936,0.369047619,1.04563492,0.922619047,0.430555555,0.369047619,0.492063492,0.492063492,1.168650793,0.369047619,0.307539682,0.861111111,0.123015873,0.799603174,0.922619047,0.246031746,0.061507936,0.307539682,3.813492063,0.184523809,1.660714285,0.123015873,0.184523809,0,0.123015873,1.783730158,1.291666666,0.615079365,0.984126984,3.075396825,2.952380952,1.23015873,0.738095238,0.615079365,1.599206349,2.27579365,1.783730158,0.307539682
ENSG00000268027,0.46969697,0,0.626262626,0.156565657,0,0,0,0,0,0,0,0.46969697,0,0,0,0,0,0,0,0,0.313131313,0,0,0,0,0,0.782828283,0.156565657,0.313131313,0,0,4.540404041,0.939393939,0,0,0,0.626262626,0.156565657,1.095959596,0,0,0,4.227272727,0,0.156565657,0,0,0,0,0,0.939393939,0.156565657,0.782828283,0.46969697,0,0.939393939,0.46969697,9.707070707,1.878787879,0.156565657,3.757575758
